1,250.0276578,433.0025784
2,309.54483,156.14737
3,329.7929237,-28.76190018
4,-18.66338,-12.319
5,-159.8021494,323.2181569
6,-16.48924187,471.4144405
7,107.6939701,226.4990862
8,-239.6971796,484.8291895
